Unnamed: 0,ts,IP_src,IP_dst,pck_size,IP_flags,IP_Z,IP_MF,IP_DF,TCP_dataofs,TCP_FIN,TCP_SYN,TCP_RST,TCP_PSH,TCP_ACK,TCP_URG,TCP_ECE,TCP_CWR,TCP_window,sport_class,sport_bare,dport_bare,UDP_dport,Protocol,dst_IP_diversity,dst_port_diversity,ID,pck_size_diff,pck_size_std_WE,pck_size_sum_of_EW,ts_diff,ts_std_WE,ts_sum_of_EW,TCP_window_diff,TCP_window_std_WE,TCP_window_sum_of_EW,pck_size_mean_2,pck_size_std_2,ts_mean_2,ts_std_2,TCP_window_mean_2,TCP_window_std_2,TCP_FIN_sum,TCP_SYN_sum,TCP_RST_sum,TCP_PSH_sum,TCP_ACK_sum,TCP_URG_sum,TCP_ECE_sum,TCP_CWR_sum,TCP_SYN_ratio,sum,TCP_ACK_SR,TCP_ACK_R,pck_size_mean_6,pck_size_std_6,ts_mean_6,ts_std_6,TCP_window_mean_6,TCP_window_std_6,pck_size_mean_9,pck_size_std_9,ts_mean_9,ts_std_9,TCP_window_mean_9,TCP_window_std_9
53,0.0,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,0.0,0.0,38376.0,0.0,0.0,0.0,0.0,0.0,13364.0,1476.0,0.0,0.0,0.0,514.0,0.0,0,0,0,0,26,0,0,0,0.0,26,0.0384615384615384,1.0,1476.0,0.0,0.0,0.0,514.0,0.0,1476.0,0.0,0.0,0.0,514.0,0.0
54,0.0,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,0.0,0.0,39852.0,0.0,0.0,0.0,0.0,0.0,13878.0,1476.0,0.0,0.0,0.0,514.0,0.0,0,0,0,0,27,0,0,0,0.0,27,0.037037037037037,1.0,1476.0,0.0,0.0,0.0,514.0,0.0,1476.0,0.0,0.0,0.0,514.0,0.0
55,0.0,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,0.0,0.0,41328.0,0.0,0.0,0.0,0.0,0.0,14392.0,1476.0,0.0,0.0,0.0,514.0,0.0,0,0,0,0,28,0,0,0,0.0,28,0.0357142857142857,1.0,1476.0,0.0,0.0,0.0,514.0,0.0,1476.0,0.0,0.0,0.0,514.0,0.0
56,0.0,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,0.0,0.0,42804.0,0.0,0.0,0.0,0.0,0.0,14906.0,1476.0,0.0,0.0,0.0,514.0,0.0,0,0,0,0,29,0,0,0,0.0,29,0.0344827586206896,1.0,1476.0,0.0,0.0,0.0,514.0,0.0,1476.0,0.0,0.0,0.0,514.0,0.0
57,0.0,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,0.0,0.0,44280.0,0.0,0.0,0.0,0.0,0.0,15420.0,1476.0,0.0,0.0,0.0,514.0,0.0,0,0,0,0,30,0,0,0,0.0,30,0.0333333333333333,1.0,1476.0,0.0,0.0,0.0,514.0,0.0,1476.0,0.0,0.0,0.0,514.0,0.0
58,0.0,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,0.0,0.0,45756.0,0.0,0.0,0.0,0.0,0.0,15934.0,1476.0,0.0,0.0,0.0,514.0,0.0,0,0,0,0,31,0,0,0,0.0,31,0.032258064516129,1.0,1476.0,0.0,0.0,0.0,514.0,0.0,1476.0,0.0,0.0,0.0,514.0,0.0
59,0.0,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,0.0,0.0,47232.0,0.0,0.0,0.0,0.0,0.0,16448.0,1476.0,0.0,0.0,0.0,514.0,0.0,0,0,0,0,32,0,0,0,0.0,32,0.03125,1.0,1476.0,0.0,0.0,0.0,514.0,0.0,1476.0,0.0,0.0,0.0,514.0,0.0
60,0.0,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,0.0,0.0,48708.0,0.0,0.0,0.0,0.0,0.0,16962.0,1476.0,0.0,0.0,0.0,514.0,0.0,0,0,0,0,33,0,0,0,0.0,33,0.0303030303030303,1.0,1476.0,0.0,0.0,0.0,514.0,0.0,1476.0,0.0,0.0,0.0,514.0,0.0
61,0.0,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,0.0,0.0,50184.0,0.0,0.0,0.0,0.0,0.0,17476.0,1476.0,0.0,0.0,0.0,514.0,0.0,0,0,0,0,34,0,0,0,0.0,34,0.0294117647058823,1.0,1476.0,0.0,0.0,0.0,514.0,0.0,1476.0,0.0,0.0,0.0,514.0,0.0
62,0.0,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TLSv1.2,7,1,192.168.1.17=>140.82.113.22,0.0,0.0,51660.0,0.0,0.0,0.0,0.0,0.0,17990.0,1476.0,0.0,0.0,0.0,514.0,0.0,0,0,0,0,35,0,0,0,0.0,35,0.0285714285714285,1.0,1476.0,0.0,0.0,0.0,514.0,0.0,1476.0,0.0,0.0,0.0,514.0,0.0
63,0.0,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,0.0,0.0,53136.0,0.0,0.0,0.0,0.0,0.0,18504.0,1476.0,0.0,0.0,0.0,514.0,0.0,0,0,0,0,36,0,0,0,0.0,36,0.0277777777777777,1.0,1476.0,0.0,0.0,0.0,514.0,0.0,1476.0,0.0,0.0,0.0,514.0,0.0
64,0.0,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,0.0,0.0,54612.0,0.0,0.0,0.0,0.0,0.0,19018.0,1476.0,0.0,0.0,0.0,514.0,0.0,0,0,0,0,37,0,0,0,0.0,37,0.027027027027027,1.0,1476.0,0.0,0.0,0.0,514.0,0.0,1476.0,0.0,0.0,0.0,514.0,0.0
65,0.0,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,0.0,0.0,56088.0,0.0,0.0,0.0,0.0,0.0,19532.0,1476.0,0.0,0.0,0.0,514.0,0.0,0,0,0,0,38,0,0,0,0.0,38,0.0263157894736842,1.0,1476.0,0.0,0.0,0.0,514.0,0.0,1476.0,0.0,0.0,0.0,514.0,0.0
66,0.0,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,0.0,0.0,57564.0,0.0,0.0,0.0,0.0,0.0,20046.0,1476.0,0.0,0.0,0.0,514.0,0.0,0,0,0,0,39,0,0,0,0.0,39,0.0256410256410256,1.0,1476.0,0.0,0.0,0.0,514.0,0.0,1476.0,0.0,0.0,0.0,514.0,0.0
67,0.0,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,0.0,0.0,59040.0,0.0,0.0,0.0,0.0,0.0,20560.0,1476.0,0.0,0.0,0.0,514.0,0.0,0,0,0,0,40,0,0,0,0.0,40,0.025,1.0,1476.0,0.0,0.0,0.0,514.0,0.0,1476.0,0.0,0.0,0.0,514.0,0.0
68,0.0,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,0.0,0.0,60516.0,0.0,0.0,0.0,0.0,0.0,21074.0,1476.0,0.0,0.0,0.0,514.0,0.0,0,0,0,0,41,0,0,0,0.0,41,0.024390243902439,1.0,1476.0,0.0,0.0,0.0,514.0,0.0,1476.0,0.0,0.0,0.0,514.0,0.0
69,0.0,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,0.0,0.0,61992.0,0.0,0.0,0.0,0.0,0.0,21588.0,1476.0,0.0,0.0,0.0,514.0,0.0,0,0,0,0,42,0,0,0,0.0,42,0.0238095238095238,1.0,1476.0,0.0,0.0,0.0,514.0,0.0,1476.0,0.0,0.0,0.0,514.0,0.0
70,0.0,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,0.0,0.0,63468.0,0.0,0.0,0.0,0.0,0.0,22102.0,1476.0,0.0,0.0,0.0,514.0,0.0,0,0,0,0,43,0,0,0,0.0,43,0.0232558139534883,1.0,1476.0,0.0,0.0,0.0,514.0,0.0,1476.0,0.0,0.0,0.0,514.0,0.0
71,0.0,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,0.0,0.0,64944.0,0.0,0.0,0.0,0.0,0.0,22616.0,1476.0,0.0,0.0,0.0,514.0,0.0,0,0,0,0,44,0,0,0,0.0,44,0.0227272727272727,1.0,1476.0,0.0,0.0,0.0,514.0,0.0,1476.0,0.0,0.0,0.0,514.0,0.0
72,0.0,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,0.0,0.0,66420.0,0.0,0.0,0.0,0.0,0.0,23130.0,1476.0,0.0,0.0,0.0,514.0,0.0,0,0,0,0,45,0,0,0,0.0,45,0.0222222222222222,1.0,1476.0,0.0,0.0,0.0,514.0,0.0,1476.0,0.0,0.0,0.0,514.0,0.0
73,0.0,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TLSv1.2,7,1,192.168.1.17=>140.82.113.22,0.0,0.0,67896.0,0.0,0.0,0.0,0.0,0.0,23644.0,1476.0,0.0,0.0,0.0,514.0,0.0,0,0,0,0,46,0,0,0,0.0,46,0.0217391304347826,1.0,1476.0,0.0,0.0,0.0,514.0,0.0,1476.0,0.0,0.0,0.0,514.0,0.0
74,0.0,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,0.0,0.0,69372.0,0.0,0.0,0.0,0.0,0.0,24158.0,1476.0,0.0,0.0,0.0,514.0,0.0,0,0,0,0,47,0,0,0,0.0,47,0.0212765957446808,1.0,1476.0,0.0,0.0,0.0,514.0,0.0,1476.0,0.0,0.0,0.0,514.0,0.0
75,0.0,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,0.0,0.0,70848.0,0.0,0.0,0.0,0.0,0.0,24672.0,1476.0,0.0,0.0,0.0,514.0,0.0,0,0,0,0,48,0,0,0,0.0,48,0.0208333333333333,1.0,1476.0,0.0,0.0,0.0,514.0,0.0,1476.0,0.0,0.0,0.0,514.0,0.0
76,0.0,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,0.0,0.0,72324.0,0.0,0.0,0.0,0.0,0.0,25186.0,1476.0,0.0,0.0,0.0,514.0,0.0,0,0,0,0,49,0,0,0,0.0,49,0.0204081632653061,1.0,1476.0,0.0,0.0,0.0,514.0,0.0,1476.0,0.0,0.0,0.0,514.0,0.0
77,0.0,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,0.0,0.0,73800.0,0.0,0.0,0.0,0.0,0.0,25700.0,1476.0,0.0,0.0,0.0,514.0,0.0,0,0,0,0,50,0,0,0,0.0,50,0.02,1.0,1476.0,0.0,0.0,0.0,514.0,0.0,1476.0,0.0,0.0,0.0,514.0,0.0
78,0.0,192.168.1.17,140.82.113.22,989,3.0,0,0,1,5,0,0,0,1,1,0,0,0,514,13,50240,443,0,TLSv1.2,7,1,192.168.1.17=>140.82.113.22,-487.0,68.19364009216409,74789.0,0.0,0.0,0.0,0.0,0.0,26214.0,1232.5,344.36100243784864,0.0,0.0,514.0,0.0,0,0,0,1,51,0,0,0,0.0,52,0.0192307692307692,0.9807692307692308,1394.8333333333333,198.8169174559013,0.0,0.0,514.0,0.0,1421.888888888889,162.33333333333334,0.0,0.0,514.0,0.0
79,0.0,140.82.113.22,192.168.1.17,52,3.0,0,0,1,8,0,0,0,0,1,0,0,0,4096,7,443,50240,0,TCP,1,1,140.82.113.22=>192.168.1.17,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,4096.0,52.0,0.0,0.0008025169372558,0.0011349303367013,4096.0,0.0,0,0,0,0,1,0,0,0,0.0,1,1.0,1.0,52.0,0.0,0.0066594282786051,0.0060945010701517,4096.0,0.0,52.0,0.0,0.0137534936269124,0.011942655312132,4096.0,0.0
80,0.0016050338745117,140.82.113.22,192.168.1.17,52,3.0,0,0,1,8,0,0,0,0,1,0,0,0,4096,7,443,50240,0,TCP,1,1,140.82.113.22=>192.168.1.17,0.0,0.0,104.0,0.0016050338745117,0.0011349303367013,0.0016050338745117,0.0,0.0,8192.0,52.0,0.0,0.0008025169372558,0.0011349303367013,4096.0,0.0,0,0,0,0,2,0,0,0,0.0,2,0.5,1.0,52.0,0.0,0.0066594282786051,0.0060945010701517,4096.0,0.0,52.0,0.0,0.0137534936269124,0.011942655312132,4096.0,0.0
81,0.0052878856658935,140.82.113.22,192.168.1.17,52,3.0,0,0,1,8,0,0,0,0,1,0,0,0,4096,7,443,50240,0,TCP,1,1,140.82.113.22=>192.168.1.17,0.0,0.0,156.0,0.0036828517913818,0.0027111272523674,0.0068929195404052,0.0,0.0,12288.0,52.0,0.0,0.0034464597702026,0.0026041694757911,4096.0,0.0,0,0,0,0,3,0,0,0,0.0,3,0.3333333333333333,1.0,52.0,0.0,0.0066594282786051,0.0060945010701517,4096.0,0.0,52.0,0.0,0.0137534936269124,0.011942655312132,4096.0,0.0
82,0.2668750286102295,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,487.0,67.53474889042165,76265.0,0.2668750286102295,0.0370089076844269,0.2668750286102295,0.0,0.0,26728.0,1232.5,344.36100243784864,0.1334375143051147,0.1887091424596471,514.0,0.0,0,0,0,1,52,0,0,0,0.0,53,0.0188679245283018,0.981132075471698,1394.8333333333333,198.8169174559013,0.0444791714350382,0.1089512741976207,514.0,0.0,1421.888888888889,162.33333333333334,0.0296527809566921,0.0889583428700765,514.0,0.0
83,0.0057108402252197,140.82.113.22,192.168.1.17,52,3.0,0,0,1,8,0,0,0,0,1,0,0,0,4096,7,443,50240,0,TCP,1,1,140.82.113.22=>192.168.1.17,0.0,0.0,208.0,0.0004229545593261,0.0027951073070923,0.012603759765625,0.0,0.0,16384.0,52.0,0.0,0.0054993629455566,0.0002990740370333,4096.0,0.0,0,0,0,0,4,0,0,0,0.0,4,0.25,1.0,52.0,0.0,0.0066594282786051,0.0060945010701517,4096.0,0.0,52.0,0.0,0.0137534936269124,0.011942655312132,4096.0,0.0
84,0.2672779560089111,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,0.0,66.89459464301156,77741.0,0.0004029273986816,0.0513802568995337,0.5341529846191406,0.0,0.0,27242.0,1476.0,0.0,0.2670764923095703,0.0002849126959336,514.0,0.0,0,0,0,1,53,0,0,0,0.0,54,0.0185185185185185,0.9814814814814816,1394.8333333333333,198.8169174559013,0.0890254974365234,0.1379177664415209,514.0,0.0,1421.888888888889,162.33333333333334,0.0593503316243489,0.1177697063598755,514.0,0.0
85,0.2672779560089111,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,0.0,66.27230581863377,79217.0,0.0,0.0617669088332624,0.8014309406280518,0.0,0.0,27756.0,1476.0,0.0,0.2672779560089111,0.0,514.0,0.0,0,0,0,1,54,0,0,0,0.0,55,0.0181818181818181,0.9818181818181818,1394.8333333333333,198.8169174559013,0.1335718234380086,0.1463206754583824,514.0,0.0,1421.888888888889,162.33333333333334,0.0890478822920057,0.1335718740819411,514.0,0.0
86,0.2672779560089111,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,0.0,65.66706660391978,80693.0,0.0,0.0700223033138348,1.068708896636963,0.0,0.0,28270.0,1476.0,0.0,0.2672779560089111,0.0,514.0,0.0,0,0,0,1,55,0,0,0,0.0,56,0.0178571428571428,0.9821428571428572,1394.8333333333333,198.8169174559013,0.1781181494394938,0.1379698135405828,514.0,0.0,1421.888888888889,162.33333333333334,0.1187454329596625,0.1408148152546527,514.0,0.0
87,0.2672779560089111,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,0.0,65.07811240567534,82169.0,0.0,0.0768824117994247,1.335986852645874,0.0,0.0,28784.0,1476.0,0.0,0.2672779560089111,0.0,514.0,0.0,0,0,0,1,56,0,0,0,0.0,57,0.0175438596491228,0.9824561403508772,1394.8333333333333,198.8169174559013,0.222664475440979,0.1090829888007094,514.0,0.0,1421.888888888889,162.33333333333334,0.1484429836273193,0.1408254369224942,514.0,0.0
88,0.2672779560089111,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,0.0,64.50472578906763,83645.0,0.0,0.0827338735400252,1.6032648086547852,0.0,0.0,29298.0,1476.0,0.0,0.2672779560089111,0.0,514.0,0.0,0,0,0,1,57,0,0,0,0.0,58,0.0172413793103448,0.9827586206896552,1476.0,0.0,0.2672108014424642,0.0001644944216928,514.0,0.0,1421.888888888889,162.33333333333334,0.1781405342949761,0.1336054640102351,514.0,0.0
89,0.2672779560089111,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,0.0,63.94623280268489,85121.0,0.0,0.0878116936777045,1.8705427646636963,0.0,0.0,29812.0,1476.0,0.0,0.2672779560089111,0.0,514.0,0.0,0,0,0,1,58,0,0,0,0.0,59,0.0169491525423728,0.9830508474576272,1476.0,0.0,0.2672779560089111,0.0,514.0,0.0,1421.888888888889,162.33333333333334,0.2078380849626329,0.1178331921919222,514.0,0.0
90,0.2672779560089111,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,0.0,63.40199964766123,86597.0,0.0,0.0922723192221175,2.1378207206726074,0.0,0.0,30326.0,1476.0,0.0,0.2672779560089111,0.0,514.0,0.0,0,0,0,1,59,0,0,0,0.0,60,0.0166666666666666,0.9833333333333332,1476.0,0.0,0.2672779560089111,0.0,514.0,0.0,1421.888888888889,162.33333333333334,0.2375356356302897,0.0890759630352438,514.0,0.0
91,0.2672779560089111,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,0.0,62.87142965343374,88073.0,0.0,0.0962266039918571,2.4050986766815186,0.0,0.0,30840.0,1476.0,0.0,0.2672779560089111,0.0,514.0,0.0,0,0,0,1,60,0,0,0,0.0,61,0.0163934426229508,0.9836065573770492,1476.0,0.0,0.2672779560089111,0.0,514.0,0.0,1476.0,0.0,0.2672331862979465,0.0001343091329067,514.0,0.0
92,0.2672779560089111,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,0.0,62.35396052732034,89549.0,0.0,0.0997567436597509,2.6723766326904297,0.0,0.0,31354.0,1476.0,0.0,0.2672779560089111,0.0,514.0,0.0,0,0,0,1,61,0,0,0,0.0,62,0.0161290322580645,0.9838709677419356,1476.0,0.0,0.2672779560089111,0.0,514.0,0.0,1476.0,0.0,0.2672779560089111,0.0,514.0,0.0
93,0.2672779560089111,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,0.0,61.84906184909277,91025.0,0.0,0.1029258201598817,2.939654588699341,0.0,0.0,31868.0,1476.0,0.0,0.2672779560089111,0.0,514.0,0.0,0,0,0,1,62,0,0,0,0.0,63,0.0158730158730158,0.984126984126984,1476.0,0.0,0.2672779560089111,0.0,514.0,0.0,1476.0,0.0,0.2672779560089111,0.0,514.0,0.0
94,0.2672779560089111,192.168.1.17,140.82.113.22,1476,3.0,0,0,1,5,0,0,0,0,1,0,0,0,514,13,50240,443,0,TCP,7,1,192.168.1.17=>140.82.113.22,0.0,61.35623278516455,92501.0,0.0,0.105783569402064,3.206932544708252,0.0,0.0,32382.0,1476.0,0.0,0.2672779560089111,0.0,514.0,0.0,0,0,0,1,63,0,0,0,0.0,64,0.015625,0.984375,1476.0,0.0,0.2672779560089111,0.0,514.0,0.0,1476.0,0.0,0.2672779560089111,0.0,514.0,0.0
95,0.0109779834747314,140.82.113.22,192.168.1.17,52,3.0,0,0,1,8,0,0,0,0,1,0,0,0,4096,7,443,50240,0,TCP,1,1,140.82.113.22=>192.168.1.17,0.0,0.0,260.0,0.0052671432495117,0.0042558184569051,0.0235817432403564,0.0,0.0,20480.0,52.0,0.0,0.0083444118499755,0.0037244327092106,4096.0,0.0,0,0,0,0,5,0,0,0,0.0,5,0.2,1.0,52.0,0.0,0.0066594282786051,0.0060945010701517,4096.0,0.0,52.0,0.0,0.0137534936269124,0.011942655312132,4096.0,0.0
96,0.0163748264312744,140.82.113.22,192.168.1.17,52,3.0,0,0,1,8,0,0,0,0,1,0,0,0,4096,7,443,50240,0,TCP,1,1,140.82.113.22=>192.168.1.17,0.0,0.0,312.0,0.0053968429565429,0.0060945010701517,0.0399565696716308,0.0,0.0,24576.0,52.0,0.0,0.0136764049530029,0.0038161442515703,4096.0,0.0,0,0,0,0,6,0,0,0,0.0,6,0.1666666666666666,1.0,52.0,0.0,0.0066594282786051,0.0060945010701517,4096.0,0.0,52.0,0.0,0.0137534936269124,0.011942655312132,4096.0,0.0
97,0.0222079753875732,140.82.113.22,192.168.1.17,52,3.0,0,0,1,8,0,0,0,0,1,0,0,0,4096,7,443,50240,0,TCP,1,1,140.82.113.22=>192.168.1.17,0.0,0.0,364.0,0.0058331489562988,0.0080925405371267,0.0621645450592041,0.0,0.0,28672.0,52.0,0.0,0.0192914009094238,0.0041246591826701,4096.0,0.0,0,0,0,0,7,0,0,0,0.0,7,0.1428571428571428,1.0,52.0,0.0,0.0103607575098673,0.0077578994605903,4096.0,0.0,52.0,0.0,0.0137534936269124,0.011942655312132,4096.0,0.0
98,0.0305578708648681,140.82.113.22,192.168.1.17,52,3.0,0,0,1,8,0,0,0,0,1,0,0,0,4096,7,443,50240,0,TCP,1,1,140.82.113.22=>192.168.1.17,0.0,0.0,416.0,0.0083498954772949,0.0107178053938105,0.0927224159240722,0.0,0.0,32768.0,52.0,0.0,0.0263829231262207,0.0059042677141941,4096.0,0.0,0,0,0,0,8,0,0,0,0.0,8,0.125,1.0,52.0,0.0,0.0151862303415934,0.0099244605233817,4096.0,0.0,52.0,0.0,0.0137534936269124,0.011942655312132,4096.0,0.0
99,0.0310590267181396,140.82.113.22,192.168.1.17,52,3.0,0,0,1,8,0,0,0,0,1,0,0,0,4096,7,443,50240,0,TCP,1,1,140.82.113.22=>192.168.1.17,0.0,0.0,468.0,0.0005011558532714,0.011942655312132,0.1237814426422119,0.0,0.0,36864.0,52.0,0.0,0.0308084487915039,0.0003543707022795,4096.0,0.0,0,0,0,0,9,0,0,0,0.0,9,0.1111111111111111,1.0,52.0,0.0,0.0194814205169677,0.0103513387446973,4096.0,0.0,52.0,0.0,0.0137534936269124,0.011942655312132,4096.0,0.0
